event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
37125,2022-02-17T06:42:03,,session_30431,product_detail,54,,mobile,Chrome,580
37126,2023-02-10T03:03:28,3347,session_93951,product_detail,24,666,tablet,Chrome,61
37127,2023-12-06T22:22:29,2785,session_44485,account,,,mobile,Firefox,1663
37128,2021-01-21T03:20:09,,session_87023,search,,,desktop,Samsung Internet,1774
37129,2020-03-03T09:47:49,,session_33231,account,,,,,328
37130,2022-04-30T19:14:17,,session_23430,account,,,tablet,Samsung Internet,527
37131,2024-11-06T13:10:29,3323,session_66095,home,,,desktop,Edge,1783
37132,2021-02-26T01:54:44,,session_14763,search,,,desktop,Firefox,1229
37133,2023-02-19T09:45:54,1650,session_75871,category,,,mobile,Edge,787
37134,2023-12-26T17:45:42,3746,session_50846,cart,,,mobile,Edge,1414
37135,2022-04-05T02:08:53,171,session_39379,checkout,,,tablet,Samsung Internet,583
37136,2022-05-06T14:13:38,3381,session_78165,cart,,,mobile,Safari,1471
37137,2023-05-04T13:48:40,,session_65115,product_detail,28,873,desktop,Chrome,798
37138,2022-02-06T11:34:52,,session_26128,search,,,tablet,Safari,1610
37139,2022-11-28T00:16:37,,session_65104,search,,,desktop,Firefox,1417
37140,2024-06-14T12:29:10,,session_84901,product_detail,57,167,desktop,Edge,1089
37141,2021-06-06T23:48:51,,session_56527,checkout,,,,,377
37142,2022-05-14T14:36:47,,session_82120,home,,,tablet,Samsung Internet,292
37143,2021-12-11T18:58:53,,session_67178,product_detail,44,,mobile,Safari,1640
37144,2022-12-08T16:32:19,3550,session_64142,checkout,,,desktop,Samsung Internet,1637
37145,2023-04-09T06:06:56,,session_1001,product_detail,19,,mobile,Safari,131
37146,2022-01-19T23:14:59,,session_98478,account,,,mobile,Samsung Internet,701
37147,2023-04-25T15:24:02,1719,session_72766,checkout,,,desktop,Edge,1272
37148,2023-12-07T09:42:44,,session_38101,home,,,desktop,Safari,808
37149,2023-09-03T14:25:18,,session_1383,account,,,mobile,Chrome,1437
37150,2020-02-07T08:33:17,,session_52823,home,,,mobile,Safari,945
37151,2024-05-13T09:42:26,,session_7512,checkout,,,tablet,Samsung Internet,329
37152,2021-04-29T14:22:50,,session_16471,search,,,mobile,Safari,369
37153,2022-11-22T04:14:20,3642,session_37797,checkout,,,tablet,Samsung Internet,1794
37154,2022-08-28T05:32:59,,session_85781,account,,,mobile,Chrome,1441
37155,2023-02-21T02:03:37,3388,session_33395,checkout,,,tablet,Chrome,971
37156,2023-04-28T05:10:03,,session_94159,checkout,,,tablet,Edge,993
37157,2023-01-12T06:33:40,,session_32968,checkout,,,desktop,Safari,615
37158,2021-01-21T01:33:22,,session_5034,account,,,mobile,Safari,962
37159,2021-05-02T07:49:25,,session_69283,search,,,tablet,Samsung Internet,111
37160,2021-09-23T12:57:43,,session_16373,checkout,,,mobile,Safari,807
37161,2020-02-06T15:48:09,,session_99408,product_detail,16,,mobile,Samsung Internet,778
37162,2022-04-08T17:57:51,,session_82921,product_detail,16,,tablet,Edge,-916
37163,2021-07-12T06:38:01,2650,session_82769,product_detail,38,,tablet,Samsung Internet,273
37164,2023-12-04T21:30:37,4706,session_85477,checkout,,,desktop,Chrome,1142
37165,2023-03-04T12:30:17,4332,session_28295,search,,,mobile,Safari,1118
37166,2022-04-10T01:04:08,,session_83020,home,,,tablet,Firefox,207
37167,2023-03-06T14:22:43,,session_45975,category,,,desktop,Safari,1783
37168,2020-11-19T21:17:50,,session_70847,cart,,,tablet,Safari,337
37169,2020-10-27T08:38:55,,session_85885,cart,,,tablet,Samsung Internet,752
37170,2022-01-12T08:46:17,,session_45738,checkout,,,desktop,Samsung Internet,1196
37171,2021-04-06T18:54:36,,session_9529,cart,,,desktop,Chrome,1374
37172,2022-02-01T13:45:12,,session_14817,product_detail,41,,,,527
37173,2021-08-06T01:47:09,787,session_96102,product_detail,21,,desktop,Chrome,1761
37174,2021-04-07T01:36:56,,session_51117,checkout,,,tablet,Samsung Internet,1160
37175,2024-10-06T14:26:33,837,session_62490,cart,,,mobile,Safari,562
37176,2024-08-15T13:32:28,310,session_49095,home,,,mobile,Edge,1292
37177,2023-06-20T22:28:47,,session_23164,account,,,desktop,Samsung Internet,710
37178,2030-01-01T00:00:00,,session_12332,checkout,,,desktop,Edge,1767
37179,2020-01-19T02:08:18,,session_73387,category,,,tablet,Firefox,332
37180,2020-02-14T23:35:35,,session_26962,checkout,,,tablet,Samsung Internet,162
37181,2024-09-23T04:06:42,4885,session_73801,search,,,mobile,Samsung Internet,1195
37182,2023-09-14T18:42:15,,session_84175,account,,,desktop,Firefox,1582
37183,2020-01-12T13:31:48,,session_36468,search,,,,,438
37184,2022-11-22T15:34:52,,session_59518,category,,,tablet,Firefox,347
37185,2022-05-27T02:48:05,,session_47550,product_detail,2,363,desktop,Safari,765
37186,2020-03-20T19:34:16,,session_76245,checkout,,,tablet,Samsung Internet,814
37187,2022-07-16T16:49:48,,session_19024,search,,,mobile,Firefox,1389
37188,2024-02-19T12:23:36,,session_36015,checkout,,,tablet,Samsung Internet,857
37189,2022-11-18T13:23:46,792,session_82131,cart,,,tablet,Samsung Internet,376
37190,2023-04-24T11:15:50,,session_94424,product_detail,13,,desktop,Samsung Internet,1625
37191,2020-06-11T20:54:00,,session_74878,product_detail,18,,mobile,Edge,995
37192,2023-04-15T15:38:02,2208,session_40527,checkout,,,tablet,Edge,1207
37193,2024-06-10T22:46:37,2846,session_48735,cart,,,mobile,Safari,1788
37194,2023-05-07T04:57:05,2998,session_32019,cart,,,desktop,Samsung Internet,1578
37195,2020-03-15T05:26:45,,session_88510,home,,,tablet,Firefox,317
37196,2024-09-14T19:51:18,293,session_57470,home,,,tablet,Chrome,1003
37197,2021-04-13T18:46:57,,session_31918,category,,,,,288
37198,2022-05-06T21:30:04,,session_75646,account,,,tablet,Edge,912
37199,2022-10-15T00:42:42,,session_17129,account,,,mobile,Safari,1537
37200,2021-10-11T12:12:51,,session_56979,home,,,mobile,Samsung Internet,78
37201,2024-12-03T20:10:15,3277,session_41027,home,,,desktop,Safari,369
37202,2024-01-03T17:37:34,,session_54684,home,,,tablet,Safari,1534
37203,2020-01-31T22:06:08,,session_25790,account,,,tablet,Safari,1739
37204,2024-05-17T16:03:36,1199,session_76251,product_detail,31,,mobile,Samsung Internet,238
37205,2020-12-06T04:56:45,,session_55082,product_detail,56,,desktop,Edge,73
37206,2023-04-13T23:00:59,838,session_1952,cart,,,desktop,Samsung Internet,169
37207,2021-03-25T19:05:38,,session_82708,checkout,,,mobile,Firefox,72
37208,2021-08-13T09:41:17,,session_93430,cart,,,mobile,Edge,1486
37209,2024-10-22T14:34:41,,session_28938,search,,,tablet,Safari,1141
37210,2020-08-20T20:01:56,,session_78884,home,,,mobile,Samsung Internet,798
37211,2024-06-10T05:11:35,,session_60082,category,,,mobile,Chrome,1571
37212,2023-09-08T10:55:48,,session_97590,product_detail,17,,tablet,Firefox,470
37213,2023-10-05T06:48:25,,session_78402,category,,,desktop,Edge,1796
37214,2021-04-25T15:33:14,,session_16507,product_detail,5,,mobile,Firefox,1116
37215,2030-01-01T00:00:00,,session_88844,cart,,,tablet,Safari,828
37216,2024-09-30T11:15:22,2424,session_43537,checkout,,,mobile,Chrome,1575
37217,2020-02-08T00:20:44,,session_5327,product_detail,11,,desktop,Edge,294
37218,2020-09-15T17:34:55,,session_12627,product_detail,53,,,,804
37219,2021-09-01T11:16:13,,session_86658,cart,,,desktop,Safari,140
37220,2022-05-26T05:55:44,3944,session_45708,product_detail,44,,desktop,Samsung Internet,731
37221,2020-01-01T21:48:46,,session_99408,checkout,,,desktop,Samsung Internet,124
37222,2023-02-24T02:31:15,2314,session_35729,account,,,tablet,Samsung Internet,418
37223,2020-12-30T16:35:28,,session_66503,search,,,,,1589
37224,2024-06-24T12:20:11,,session_55666,cart,,,tablet,Chrome,1584
37225,2024-08-17T17:35:19,1673,session_81523,search,,,tablet,Chrome,1146
37226,2021-06-09T13:54:06,,session_24949,account,,,,,203
37227,2020-08-06T10:45:28,3907,session_51527,product_detail,22,973,desktop,Edge,1540
37228,2021-02-13T23:55:54,,session_2224,search,,,desktop,Firefox,534
37229,2024-05-15T22:26:23,935,session_60092,search,,,desktop,Firefox,621
37230,2022-07-14T22:40:13,,session_73788,home,,,mobile,Firefox,528
37231,2022-09-27T15:10:36,3536,session_21658,cart,,,desktop,Samsung Internet,737
37232,2023-03-25T04:40:40,,session_47346,cart,,,mobile,Samsung Internet,541
37233,2021-08-08T09:22:52,3447,session_15199,checkout,,,tablet,Firefox,1103
37234,2020-03-06T14:06:54,,session_7408,category,,,tablet,Edge,1376
37235,2024-06-26T21:58:38,565,session_24865,search,,,,,1443
37236,2023-10-17T07:26:15,4568,session_21526,category,,,tablet,Safari,685
37237,2024-05-13T16:01:44,,session_4618,home,,,mobile,Edge,1332
37238,2021-10-30T20:31:46,,session_22273,category,,,tablet,Safari,944
37239,2022-06-11T10:47:09,,session_17387,home,,,tablet,Safari,757
37240,2024-04-13T13:15:06,2664,session_97753,category,,,mobile,Edge,1175
37241,2021-05-10T16:11:58,1349,session_30609,search,,,desktop,Samsung Internet,1617
37242,2020-05-15T17:05:34,,session_28445,cart,,,,,1472
37243,2024-09-11T17:14:07,1574,session_95068,search,,,mobile,Edge,1507
37244,2024-08-20T04:12:19,2158,session_54790,cart,,,mobile,Safari,955
37245,2020-07-25T00:32:24,,session_39445,home,,,,,1548
37246,2024-09-02T00:49:55,2630,session_30059,checkout,,,mobile,Chrome,1663
37247,2021-01-04T23:16:05,,session_41501,product_detail,30,901,desktop,Firefox,887
37248,2022-04-01T19:13:22,,session_90968,product_detail,40,,tablet,Safari,929
37249,2021-02-04T02:41:33,,session_96218,category,,,tablet,Samsung Internet,468
37250,2023-11-18T18:04:21,2053,session_12079,checkout,,,tablet,Edge,388
37251,2021-09-26T12:25:00,,session_77680,product_detail,5,,tablet,Samsung Internet,253
37252,2024-04-16T12:44:28,,session_63490,home,,,desktop,Edge,595
37253,2023-07-28T00:55:57,,session_66181,account,,,desktop,Chrome,1317
37254,2023-05-13T08:32:13,,session_64055,category,,,mobile,Samsung Internet,693
37255,2023-09-15T14:33:35,404,session_6743,category,,,desktop,Safari,202
37256,2023-12-04T23:18:44,,session_34000,checkout,,,desktop,Edge,1040
37257,2021-11-20T20:01:38,,session_40098,search,,,desktop,Edge,1327
37258,2024-04-28T20:28:06,1128,session_41339,cart,,,desktop,Samsung Internet,1076
37259,2024-03-20T21:01:53,,session_81798,product_detail,50,,mobile,Safari,760
37260,2020-02-22T07:31:49,,session_90043,search,,,desktop,Chrome,1037
37261,2020-02-22T15:20:56,,session_88887,search,,,mobile,Samsung Internet,1654
37262,2023-07-09T23:24:31,,session_94440,account,,,mobile,Edge,1429
37263,2021-05-16T21:28:28,3013,session_25228,product_detail,53,,desktop,Safari,1229
37264,2023-06-20T03:35:16,,session_77140,cart,,,desktop,Safari,1387
37265,2022-08-20T04:38:50,,session_24516,product_detail,19,,tablet,Edge,1068
37266,2023-02-02T07:03:37,1607,session_32547,checkout,,,desktop,Safari,307
37267,2030-01-01T00:00:00,,session_20428,product_detail,7,,desktop,Edge,767
37268,2024-12-18T22:30:00,,session_614,checkout,,,tablet,Firefox,1741
37269,2023-07-05T09:43:04,1649,session_15352,product_detail,24,,desktop,Safari,101
37270,2020-03-28T11:26:03,,session_15628,category,,,tablet,Samsung Internet,1630
37271,2023-04-04T01:00:58,4510,session_35728,checkout,,,desktop,Safari,1100
37272,2023-12-15T00:18:04,410,session_26517,account,,,desktop,Samsung Internet,734
37273,2020-05-15T06:33:03,,session_93154,category,,,desktop,Chrome,1711
37274,2022-03-08T03:45:00,,session_1291,category,,,mobile,Firefox,227
37275,2024-12-24T15:35:15,1516,session_8688,product_detail,30,,mobile,Safari,513
37276,2022-01-17T02:42:41,,session_86195,account,,,mobile,Edge,66
37277,2021-08-01T22:27:54,,session_75484,cart,,,desktop,Firefox,443
37278,2020-08-05T16:02:12,,session_22027,home,,,,,1469
37279,2021-03-11T07:42:39,,session_3574,checkout,,,mobile,Firefox,268
37280,2024-09-27T12:01:33,849,session_94701,checkout,,,mobile,Safari,421
37281,2023-09-03T10:24:43,4996,session_18517,checkout,,,mobile,Chrome,948
37282,2020-06-15T05:29:27,562,session_25238,checkout,,,desktop,Samsung Internet,1148
37283,2020-07-21T22:58:35,,session_23501,account,,,desktop,Samsung Internet,1585
37284,2023-01-14T21:00:00,514,session_72636,checkout,,,tablet,Edge,496
37285,2020-01-10T14:45:16,,session_25424,home,,,desktop,Edge,713
37286,2023-11-26T11:25:45,4337,session_46426,search,,,mobile,Chrome,506
37287,2020-11-08T11:16:03,,session_41871,category,,,tablet,Samsung Internet,679
37288,2024-06-11T20:45:29,217,session_21012,checkout,,,mobile,Samsung Internet,319
37289,2024-01-29T05:06:14,2740,session_99959,search,,,,,370
37290,2021-01-06T12:54:22,,session_14700,category,,,mobile,Chrome,439
37291,2021-04-19T14:08:37,,session_81967,account,,,tablet,Samsung Internet,114
37292,2020-04-25T04:39:10,,session_99109,product_detail,38,,mobile,Safari,971
37293,2023-08-12T03:20:44,4909,session_17259,home,,,mobile,Firefox,958
37294,2020-09-28T17:56:28,4015,session_97042,account,,,tablet,Edge,1065
37295,2023-12-05T10:19:11,,session_49932,category,,,,,315
37296,2020-01-17T01:30:01,,session_77402,search,,,desktop,Samsung Internet,538
37297,2020-11-14T08:53:00,,session_9688,category,,,desktop,Chrome,1438
37298,2020-04-19T13:01:48,,session_53372,checkout,,,tablet,Samsung Internet,221
37299,2020-02-26T06:39:24,,session_83632,account,,,tablet,Firefox,361
37300,2022-04-17T10:56:47,,session_49192,checkout,,,desktop,Edge,-408
37301,2022-06-01T23:10:23,,session_54714,account,,,mobile,Samsung Internet,1226
37302,2021-10-08T11:15:35,,session_63001,account,,,desktop,Samsung Internet,-777
37303,2021-01-08T03:13:47,,session_27612,home,,,desktop,Firefox,1576
37304,2022-08-18T01:36:06,2084,session_58197,search,,,mobile,Edge,472
37305,2023-01-03T20:06:24,1365,session_14923,cart,,,,,549
37306,2021-10-16T20:15:53,,session_30022,account,,,desktop,Safari,447
37307,2020-02-27T18:15:06,,session_13924,search,,,mobile,Edge,1395
37308,2020-11-25T07:09:31,4298,session_91338,account,,,tablet,Firefox,645
37309,2024-06-15T16:39:47,,session_10299,account,,,mobile,Chrome,1506
37310,2022-04-10T15:02:22,944,session_51335,cart,,,tablet,Firefox,1011
37311,2024-08-19T20:06:27,1021,session_91788,product_detail,61,,,,1250
37312,2024-01-09T03:21:23,236,session_81584,search,,,desktop,Firefox,1606
37313,2020-05-13T00:27:23,1881,session_57691,home,,,,,491
37314,2021-11-29T06:06:35,4466,session_70611,home,,,mobile,Chrome,1364
37315,2020-08-28T06:36:34,,session_10202,checkout,,,mobile,Safari,1083
37316,2023-09-05T06:01:28,,session_4766,account,,,tablet,Chrome,590
37317,2020-12-11T10:55:11,,session_75914,search,,,tablet,Edge,773
37318,2024-01-21T12:23:23,534,session_69981,checkout,,,tablet,Firefox,527
37319,2024-04-25T03:49:45,4504,session_79210,category,,,mobile,Chrome,-652
37320,2024-01-11T23:13:11,3559,session_21470,cart,,,mobile,Chrome,555
37321,2020-06-26T10:07:47,,session_426,product_detail,4,,mobile,Chrome,120
37322,2020-02-22T18:54:46,,session_75446,product_detail,19,321,tablet,Safari,1188
37323,2021-02-21T23:51:39,,session_35833,checkout,,,tablet,Chrome,860
37324,2022-01-15T12:28:33,,session_69872,home,,,mobile,Samsung Internet,1585
37325,2022-06-11T06:40:17,,session_93768,search,,,mobile,Chrome,1747
37326,2022-05-13T16:47:01,929,session_70499,category,,,mobile,Safari,1072
37327,2022-08-04T09:30:09,,session_85795,home,,,desktop,Edge,-1433
37328,2020-09-14T01:18:41,,session_23971,checkout,,,tablet,Samsung Internet,979
37329,2022-09-15T20:38:33,,session_23724,account,,,desktop,Safari,1643
37330,2020-01-07T20:38:48,,session_24056,category,,,tablet,Firefox,1432
37331,2021-01-12T09:42:52,1952,session_78013,cart,,,mobile,Firefox,186
37332,2023-09-24T14:04:16,,session_88384,account,,,tablet,Firefox,963
37333,2021-09-13T16:43:42,,session_38847,home,,,tablet,Firefox,66
37334,2021-12-08T13:18:29,4746,session_31270,product_detail,42,,desktop,Samsung Internet,164
37335,2024-10-05T22:31:56,2247,session_4863,checkout,,,desktop,Firefox,1660
37336,2021-09-18T11:18:24,3840,session_36560,product_detail,62,,tablet,Edge,563
37337,2020-01-20T04:09:29,,session_62419,cart,,,tablet,Samsung Internet,170
37338,2024-06-11T09:15:45,359,session_32772,search,,,desktop,Chrome,1574
37339,2024-03-04T13:15:30,,session_32524,search,,,mobile,Samsung Internet,1503
37340,2022-02-06T00:58:48,,session_4084,cart,,,tablet,Safari,1027
37341,2021-05-26T13:04:07,,session_4024,home,,,desktop,Safari,1463
37342,2022-12-16T04:38:59,3407,session_19619,checkout,,,desktop,Chrome,1689
37343,2024-10-23T17:48:31,,session_93833,product_detail,16,,tablet,Edge,860
37344,2024-08-29T02:27:07,1836,session_69871,cart,,,desktop,Chrome,1179
37345,2023-12-10T16:00:17,2366,session_94947,category,,,tablet,Firefox,1765
37346,2021-07-08T09:36:04,,session_15958,search,,,mobile,Chrome,1156
37347,2020-08-09T18:55:46,,session_29464,account,,,desktop,Safari,943
37348,2030-01-01T00:00:00,,session_9001,product_detail,35,,tablet,Firefox,534
37349,2021-01-15T16:39:56,,session_16867,home,,,desktop,Samsung Internet,796
37350,2022-05-26T22:22:33,,session_36464,checkout,,,desktop,Edge,1410
37351,2022-01-14T07:37:42,3918,session_29984,checkout,,,mobile,Edge,695
37352,2020-05-19T10:00:02,4413,session_77698,home,,,tablet,Edge,734
37353,2022-03-08T07:19:28,,session_30042,checkout,,,tablet,Safari,142
37354,2021-06-13T10:27:46,,session_4695,product_detail,12,1129,tablet,Safari,1781
37355,2023-03-30T06:19:39,,session_37766,product_detail,18,,tablet,Firefox,1215
37356,2020-09-06T01:03:25,,session_73738,account,,,desktop,Firefox,1583
37357,2022-11-04T12:05:19,4103,session_49608,checkout,,,mobile,Safari,1362
37358,2022-03-26T10:12:01,,session_6524,home,,,tablet,Safari,1364
37359,2020-08-28T07:44:41,,session_76429,cart,,,,,673
37360,2020-08-24T03:54:43,,session_89421,category,,,tablet,Chrome,849
37361,2021-01-10T09:02:26,,session_38131,category,,,tablet,Edge,1435
37362,2022-09-05T23:43:54,,session_45730,home,,,tablet,Firefox,732
37363,2020-09-10T18:03:50,,session_1957,category,,,mobile,Samsung Internet,540
37364,2022-01-26T15:45:38,,session_42910,search,,,desktop,Samsung Internet,1683
37365,2022-11-19T14:04:20,,session_46783,search,,,desktop,Firefox,969
37366,2020-03-06T18:44:03,,session_20193,cart,,,mobile,Edge,1570
37367,2024-01-18T06:42:23,,session_72235,checkout,,,tablet,Samsung Internet,647
37368,2022-07-24T01:29:53,,session_70862,checkout,,,mobile,Firefox,989
37369,2021-07-17T18:51:56,,session_62190,checkout,,,tablet,Safari,906
37370,2023-11-22T06:14:08,,session_56458,home,,,tablet,Chrome,453
37371,2023-10-09T15:29:20,,session_58632,checkout,,,tablet,Safari,851
37372,2023-04-13T02:51:02,2106,session_14647,category,,,tablet,Firefox,1536
37373,2020-08-04T12:02:59,,session_40169,cart,,,tablet,Samsung Internet,1025
37374,2024-01-10T15:24:53,1071,session_99004,product_detail,21,,tablet,Safari,879
37375,2022-05-28T17:12:02,,session_1207,account,,,mobile,Chrome,776
