campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
1314,Influencer - Instagram - Jul2024,Influencer,Instagram,19,2024-07-24,2024-08-07,58619,46910.75,15526185,1121273,2024-07-15T00:00:00
1315,Display - Facebook - Dec2022,Display,Facebook,56,2022-12-18,2023-03-09,24663,20350.65,1161672,41184,2022-12-13T00:00:00
1316,Display - Facebook - Dec2022,Display,Facebook,21,2022-12-18,2023-03-09,24663,20350.65,1161672,41184,2022-12-16T00:00:00
1317,Display - Facebook - Dec2022,Display,Facebook,63,2022-12-18,2023-03-09,24663,20350.65,1161672,41184,2022-12-10T00:00:00
1318,Display - Facebook - Dec2022,Display,Facebook,61,2022-12-18,2023-03-09,24663,20350.65,1161672,41184,2022-12-13T00:00:00
1319,Display - Facebook - Dec2022,Display,Facebook,58,2022-12-18,2023-03-09,24663,20350.65,1161672,41184,2022-12-06T00:00:00
1320,Email - Google - Apr2022,Email,Google,43,2022-04-29,2022-07-19,4928,3513.92,501093,34382,2022-04-27T00:00:00
1321,Email - Google - Apr2022,Email,Google,4,2022-04-29,2022-07-19,4928,3513.92,501093,34382,2022-04-26T00:00:00
1322,Search - Twitter - May2021,Search,Twitter,55,2021-05-25,2021-08-22,17012,,5020740,10041480,2021-05-24T00:00:00
1323,Video - Twitter - Oct2022,Video,Twitter,30,2022-10-14,2022-11-18,105440,88423.85,15025120,289008,2022-10-03T00:00:00
1324,Search - Google - Feb2022,Search,Google,1,2022-02-08,2022-03-08,70654,70050.39,22832685,1241432,2022-01-28T00:00:00
1325,Search - Google - Feb2022,Search,Google,9,2022-02-08,2022-03-08,70654,70050.39,22832685,1241432,2022-02-04T00:00:00
1326,Search - Google - Feb2022,Search,Google,41,2022-02-08,2022-03-08,70654,70050.39,22832685,1241432,2022-02-01T00:00:00
1327,Search - Google - Feb2022,Search,Google,18,2022-02-08,2022-03-08,70654,70050.39,22832685,1241432,2022-01-26T00:00:00
1328,Search - Google - Feb2022,Search,Google,13,2022-02-08,2022-03-08,70654,70050.39,22832685,1241432,2022-02-01T00:00:00
1329,Video - LinkedIn - Aug2021,Video,LinkedIn,14,2021-08-31,2021-11-26,103691,116683.79,12142630,865577,2021-08-19T00:00:00
1330,Video - LinkedIn - Aug2021,Video,LinkedIn,25,2021-08-31,2021-11-26,103691,116683.79,12142630,865577,2021-08-27T00:00:00
1331,Video - LinkedIn - Aug2021,Video,LinkedIn,44,2021-08-31,2021-11-26,103691,116683.79,12142630,865577,2021-08-26T00:00:00
1332,Video - LinkedIn - Aug2021,Video,LinkedIn,6,2021-08-31,2021-11-26,103691,116683.79,12142630,865577,2021-08-22T00:00:00
1333,Social Media - Google - Oct2024,Social Media,Google,43,2024-10-22,2024-12-31,19237,21247.18,9483234,663751,2024-10-16T00:00:00
1334,Social Media - Google - Oct2024,Social Media,Google,49,2024-10-22,2024-12-31,19237,21247.18,9483234,663751,2024-10-11T00:00:00
1335,Social Media - Instagram - Mar2021,Social Media,Instagram,14,2021-03-07,2021-03-29,18254,17974.88,4591381,232448,2021-02-21T00:00:00
1336,Display - Google - Jun2020,Display,Google,37,2020-06-02,2020-07-06,3155,2801.2,648385,18776,2020-05-26T00:00:00
1337,Video - TikTok - Aug2022,Video,TikTok,56,2022-08-12,2022-09-08,77730,78883.24,10359670,734556,2022-07-29T00:00:00
1338,Display - TikTok - Jan2023,Display,TikTok,7,2023-01-18,2023-03-17,6803,7722.57,2620867,83282,2023-01-17T00:00:00
1339,Display - TikTok - Jan2023,Display,TikTok,58,2023-01-18,2023-03-17,6803,7722.57,2620867,83282,2023-01-10T00:00:00
1340,Display - TikTok - Jan2023,Display,TikTok,36,2023-01-18,2023-03-17,6803,7722.57,2620867,83282,2023-01-06T00:00:00
1341,Video - YouTube - Apr2022,Video,YouTube,9,2022-04-13,2022-06-11,140965,125840.7,18651997,883369,2022-04-03T00:00:00
1342,Display - Instagram - Aug2021,Display,Instagram,13,2021-08-04,2021-09-29,16064,13314.69,4175326,316152,2021-07-24T00:00:00
1343,Display - Instagram - Aug2021,Display,Instagram,56,2021-08-04,2021-09-29,16064,13314.69,4175326,316152,2021-07-26T00:00:00
1344,Display - Instagram - Aug2021,Display,Instagram,54,2021-08-04,2021-09-29,16064,13314.69,4175326,316152,2021-07-24T00:00:00
1345,Influencer - Facebook - May2022,Influencer,Facebook,34,2022-05-14,2022-06-19,59206,48030.02,20380747,1356361,2022-05-08T00:00:00
1346,Influencer - Facebook - May2022,Influencer,Facebook,21,2022-05-14,2022-06-19,59206,48030.02,20380747,1356361,2022-05-08T00:00:00
1347,Influencer - Facebook - May2022,Influencer,Facebook,31,2022-05-14,2022-06-19,59206,48030.02,20380747,1356361,2022-05-10T00:00:00
1348,Influencer - Instagram - Sep2022,Influencer,Instagram,18,2022-09-10,2022-10-26,12957,13573.47,4340141,94290,2022-08-31T00:00:00
1349,Search - LinkedIn - Dec2021,Search,LinkedIn,61,2021-12-30,2022-02-23,63320,50241.43,21000280,799061,2021-12-17T00:00:00
1350,Search - LinkedIn - Dec2021,Search,LinkedIn,40,2021-12-30,2022-02-23,63320,50241.43,21000280,799061,2021-12-20T00:00:00
1351,Search - LinkedIn - Dec2021,Search,LinkedIn,58,2021-12-30,2022-02-23,63320,50241.43,21000280,799061,2021-12-28T00:00:00
1352,Search - LinkedIn - Dec2021,Search,LinkedIn,41,2021-12-30,2022-02-23,63320,50241.43,21000280,799061,2021-12-29T00:00:00
1353,Search - LinkedIn - Dec2021,Search,LinkedIn,62,2021-12-30,2022-02-23,63320,50241.43,21000280,799061,2021-12-16T00:00:00
1354,Influencer - Facebook - Aug2020,Influencer,Facebook,49,2020-08-26,2020-09-25,28379,23968.28,5906384,353579,2020-08-14T00:00:00
1355,Influencer - Facebook - Aug2020,Influencer,Facebook,51,2020-08-26,2020-09-25,28379,23968.28,5906384,353579,2020-08-22T00:00:00
1356,Social Media - Facebook - Aug2023,Social Media,Facebook,23,2023-08-09,2023-10-03,9763,10470.78,3178380,237569,2023-08-01T00:00:00
1357,Social Media - Facebook - Aug2023,Social Media,Facebook,57,2023-08-09,2023-10-03,9763,10470.78,3178380,237569,2023-07-31T00:00:00
1358,Social Media - Facebook - Aug2023,Social Media,Facebook,42,2023-08-09,2023-10-03,9763,10470.78,3178380,237569,2023-08-03T00:00:00
1359,Influencer - LinkedIn - Mar2024,Influencer,LinkedIn,13,2024-03-07,2024-05-22,75937,72233.77,33506238,2468466,2024-03-05T00:00:00
1360,Influencer - LinkedIn - Mar2024,Influencer,LinkedIn,33,2024-03-07,2024-05-22,75937,72233.77,33506238,2468466,2024-02-23T00:00:00
1361,Display - Facebook - Apr2023,Display,Facebook,46,2023-04-24,2023-07-06,21546,19782.48,1782748,80860,2023-04-13T00:00:00
1362,Display - Facebook - Apr2023,Display,Facebook,5,2023-04-24,2023-07-06,21546,19782.48,1782748,80860,2023-04-23T00:00:00
1363,Video - Instagram - May2023,Video,Instagram,41,2023-05-17,2023-05-27,100565,107557.09,30805401,2441979,2023-05-07T00:00:00
1364,Video - Instagram - May2023,Video,Instagram,29,2023-05-17,2023-05-27,100565,107557.09,30805401,2441979,2023-05-03T00:00:00
1365,Video - Instagram - May2023,Video,Instagram,5,2023-05-17,2023-05-27,100565,107557.09,30805401,2441979,2023-05-03T00:00:00
1366,Video - Instagram - May2023,Video,Instagram,11,2023-05-17,2023-05-27,100565,107557.09,30805401,2441979,2023-05-11T00:00:00
1367,Video - Instagram - May2024,Video,Instagram,26,2024-05-03,2024-07-10,24249,19830.41,5072164,10144328,2024-04-27T00:00:00
1368,Video - Instagram - May2024,Video,Instagram,2,2024-05-03,2024-07-10,24249,19830.41,5072164,10144328,2024-04-21T00:00:00
1369,Video - Instagram - May2024,Video,Instagram,63,2024-05-03,2024-07-10,24249,19830.41,5072164,10144328,2024-04-29T00:00:00
1370,Email - Google - Aug2021,Email,Google,15,2021-08-15,2021-10-07,6797,5379.89,642711,33032,2021-08-05T00:00:00
1371,Email - Google - Aug2021,Email,Google,36,2021-08-15,2021-10-07,6797,5379.89,642711,33032,2021-08-06T00:00:00
1372,Email - Google - Aug2021,Email,Google,22,2021-08-15,2021-10-07,6797,5379.89,642711,33032,2021-08-14T00:00:00
1373,Email - Google - Aug2021,Email,Google,34,2021-08-15,2021-10-07,6797,5379.89,642711,33032,2021-08-14T00:00:00
1374,Social Media - Twitter - Oct2024,Social Media,Twitter,58,2024-10-31,2024-11-11,13349,15125.8,3977341,183754,2024-10-23T00:00:00
1375,Social Media - Twitter - Oct2024,Social Media,Twitter,47,2024-10-31,2024-11-11,13349,15125.8,3977341,183754,2024-10-29T00:00:00
1376,Display - TikTok - Dec2022,Display,TikTok,33,2022-12-25,2023-01-03,12295,10688.02,4498529,108015,2022-12-17T00:00:00
1377,Social Media - Instagram - May2021,Social Media,Instagram,57,2021-05-18,2021-05-25,46051,50765.11,21167558,304869,2021-05-10T00:00:00
1378,Social Media - Instagram - May2021,Social Media,Instagram,8,2021-05-18,2021-05-25,46051,50765.11,21167558,304869,2021-05-06T00:00:00
1379,Social Media - Instagram - May2021,Social Media,Instagram,27,2021-05-18,2021-05-25,46051,50765.11,21167558,304869,2021-05-09T00:00:00
1380,Social Media - Instagram - May2021,Social Media,Instagram,9,2021-05-18,2021-05-25,46051,50765.11,21167558,304869,2021-05-16T00:00:00
1381,Social Media - Instagram - May2021,Social Media,Instagram,3,2021-05-18,2021-05-25,46051,50765.11,21167558,304869,2021-05-17T00:00:00
1382,Social Media - TikTok - Aug2020,Social Media,TikTok,53,2020-08-18,2020-11-12,27172,29904.36,2751648,143773,2020-08-13T00:00:00
1383,Social Media - TikTok - Aug2020,Social Media,TikTok,54,2020-08-18,2020-11-12,27172,29904.36,2751648,143773,2020-08-11T00:00:00
1384,Social Media - TikTok - Aug2020,Social Media,TikTok,22,2020-08-18,2020-11-12,27172,29904.36,2751648,143773,2020-08-16T00:00:00
1385,Video - Twitter - Apr2022,Video,Twitter,25,2022-04-04,2022-05-04,55133,,27389292,913536,2022-03-30T00:00:00
1386,Video - Twitter - Apr2022,Video,Twitter,1,2022-04-04,2022-05-04,55133,,27389292,913536,2022-04-01T00:00:00
1387,Influencer - YouTube - Jul2022,Influencer,YouTube,24,2022-07-25,2022-08-23,4484,4548.51,-1132517,37169,2022-07-15T00:00:00
1388,Influencer - YouTube - Jul2022,Influencer,YouTube,7,2022-07-25,2022-08-23,4484,4548.51,-1132517,37169,2022-07-14T00:00:00
1389,Influencer - YouTube - Jul2022,Influencer,YouTube,8,2022-07-25,2022-08-23,4484,4548.51,-1132517,37169,2022-07-19T00:00:00
1390,Search - Google - Aug2020,Search,Google,9,2020-08-10,2020-09-05,62569,60050.87,17397843,691196,2020-07-29T00:00:00
1391,Search - Twitter - Feb2023,Search,Twitter,49,2023-02-24,2023-03-22,49303,,16375437,560558,2023-02-21T00:00:00
1392,Search - Twitter - Feb2023,Search,Twitter,9,2023-02-24,2023-03-22,49303,,16375437,560558,2023-02-17T00:00:00
1393,Search - Twitter - Feb2023,Search,Twitter,38,2023-02-24,2023-03-22,49303,,16375437,560558,2023-02-23T00:00:00
1394,Search - Twitter - Feb2023,Search,Twitter,6,2023-02-24,2023-03-22,49303,,16375437,560558,2023-02-22T00:00:00
1395,Search - Twitter - Feb2023,Search,Twitter,2,2023-02-24,2023-03-22,49303,,16375437,560558,2023-02-15T00:00:00
1396,Search - Twitter - Jan2020,Search,Twitter,10,2020-01-29,2020-04-16,87852,79624.63,22158874,1584026,2020-01-24T00:00:00
1397,Search - Twitter - Jan2020,Search,Twitter,48,2020-01-29,2020-04-16,87852,79624.63,22158874,1584026,2020-01-27T00:00:00
1398,Social Media - Instagram - Apr2020,Social Media,Instagram,24,2020-04-20,2020-06-18,9093,10647.58,2353670,148879,2020-04-07T00:00:00
1399,Social Media - YouTube - Nov2021,Social Media,YouTube,36,2021-11-20,2022-02-11,5090,4187.37,419180,31535,2021-11-09T00:00:00
1400,Social Media - YouTube - Nov2021,Social Media,YouTube,57,2021-11-20,2022-02-11,5090,4187.37,419180,31535,2021-11-12T00:00:00
1401,Social Media - YouTube - Nov2021,Social Media,YouTube,33,2021-11-20,2022-02-11,5090,4187.37,419180,31535,2021-11-09T00:00:00
1402,Social Media - YouTube - Nov2021,Social Media,YouTube,23,2021-11-20,2022-02-11,5090,4187.37,419180,31535,2021-11-15T00:00:00
1403,Social Media - Facebook - May2024,Social Media,Facebook,55,2024-05-08,2024-07-15,39981,32141.49,1980072,91290,2024-05-06T00:00:00
1404,Video - Google - May2023,Video,Google,48,2023-05-25,2023-07-28,18033,14451.52,3488410,117688,2023-05-22T00:00:00
1405,Video - Google - May2023,Video,Google,57,2023-05-25,2023-07-28,18033,14451.52,3488410,117688,2023-05-19T00:00:00
1406,Video - Google - May2023,Video,Google,30,2023-05-25,2023-07-28,18033,14451.52,3488410,117688,2023-05-12T00:00:00
1407,Video - Google - May2023,Video,Google,56,2023-05-25,2023-07-28,18033,14451.52,3488410,117688,2023-05-24T00:00:00
1408,Video - Google - May2023,Video,Google,62,2023-05-25,2023-07-28,18033,14451.52,3488410,117688,2023-05-21T00:00:00
1409,Social Media - Google - Jul2023,Social Media,Google,32,2023-07-19,2023-08-31,24207,26903.55,6929522,477797,2023-07-16T00:00:00
1410,Social Media - Google - Jul2023,Social Media,Google,27,2023-07-19,2023-08-31,24207,26903.55,6929522,477797,2023-07-05T00:00:00
1411,Social Media - Google - Jul2023,Social Media,Google,8,2023-07-19,2023-08-31,24207,26903.55,6929522,477797,2023-07-18T00:00:00
1412,Social Media - Google - Jul2023,Social Media,Google,60,2023-07-19,2023-08-31,24207,26903.55,6929522,477797,2023-07-08T00:00:00
1413,Social Media - Google - Jul2023,Social Media,Google,61,2023-07-19,2023-08-31,24207,26903.55,6929522,477797,2023-07-05T00:00:00
1414,Email - LinkedIn - Jul2023,Email,LinkedIn,32,2023-07-30,2023-08-08,8537,6503.96,1856495,30864,2023-07-17T00:00:00
1415,Email - LinkedIn - Jul2023,Email,LinkedIn,41,2023-07-30,2023-08-08,8537,6503.96,1856495,30864,2023-07-27T00:00:00
1416,Email - LinkedIn - Jul2023,Email,LinkedIn,54,2023-07-30,2023-08-08,8537,6503.96,1856495,30864,2023-07-24T00:00:00
1417,Email - LinkedIn - Jul2023,Email,LinkedIn,55,2023-07-30,2023-08-08,8537,6503.96,1856495,30864,2023-07-20T00:00:00
1418,Influencer - Instagram - Mar2020,Influencer,Instagram,50,2020-03-20,2020-04-06,79787,74902.6,29476056,2074392,2020-03-14T00:00:00
1419,Influencer - Instagram - Mar2020,Influencer,Instagram,16,2020-03-20,2020-04-06,79787,74902.6,29476056,2074392,2020-03-17T00:00:00
1420,Influencer - Instagram - Mar2020,Influencer,Instagram,36,2020-03-20,2020-04-06,79787,74902.6,29476056,2074392,2020-03-09T00:00:00
1421,Email - TikTok - Dec2021,Email,TikTok,17,2021-12-25,2022-02-28,4256,3087.23,617824,30025,2021-12-11T00:00:00
1422,Email - TikTok - Dec2021,Email,TikTok,8,2021-12-25,2022-02-28,4256,3087.23,617824,30025,2021-12-19T00:00:00
1423,Email - TikTok - Dec2021,Email,TikTok,49,2021-12-25,2022-02-28,4256,3087.23,617824,30025,2021-12-18T00:00:00
1424,Video - TikTok - Mar2021,Video,TikTok,48,2021-03-05,2021-04-06,122583,144805.85,50028424,2527161,2021-02-22T00:00:00
1425,Video - TikTok - Mar2021,Video,TikTok,56,2021-03-05,2021-04-06,122583,144805.85,50028424,2527161,2021-02-21T00:00:00
1426,Video - TikTok - Jul2022,Video,TikTok,11,2022-07-18,2022-09-22,63495,59369.44,13460962,616960,2022-07-13T00:00:00
1427,Video - TikTok - Jul2022,Video,TikTok,38,2022-07-18,2022-09-22,63495,59369.44,13460962,616960,2022-07-14T00:00:00
1428,Video - TikTok - Jul2022,Video,TikTok,12,2022-07-18,2022-09-22,63495,59369.44,13460962,616960,2022-07-04T00:00:00
1429,Video - TikTok - Jul2022,Video,TikTok,16,2022-07-18,2022-09-22,63495,59369.44,13460962,616960,2022-07-08T00:00:00
1430,Video - TikTok - Jul2022,Video,TikTok,34,2022-07-18,2022-09-22,63495,59369.44,13460962,616960,2022-07-11T00:00:00
1431,Search - Google - Oct2022,Search,Google,21,2022-10-04,2022-11-21,52536,58989.39,13760781,381961,2022-10-01T00:00:00
1432,Search - Google - Oct2022,Search,Google,1,2022-10-04,2022-11-21,52536,58989.39,13760781,381961,2022-09-22T00:00:00
1433,Email - Twitter - Apr2023,Email,Twitter,4,2023-04-17,2023-05-07,3539,4224.6,802233,32083,2023-04-13T00:00:00
1434,Email - Twitter - Apr2023,Email,Twitter,39,2023-04-17,2023-05-07,3539,4224.6,802233,32083,2023-04-06T00:00:00
1435,Email - Twitter - Apr2023,Email,Twitter,54,2023-04-17,2023-05-07,3539,4224.6,802233,32083,2023-04-10T00:00:00
1436,Email - Twitter - Apr2023,Email,Twitter,5,2023-04-17,2023-05-07,3539,4224.6,802233,32083,2023-04-11T00:00:00
1437,Search - TikTok - Aug2022,Search,TikTok,37,2022-08-19,2022-11-16,47527,54186.57,5514895,319704,2022-08-11T00:00:00
1438,Search - TikTok - Aug2022,Search,TikTok,31,2022-08-19,2022-11-16,47527,54186.57,5514895,319704,2022-08-11T00:00:00
1439,Search - TikTok - Aug2022,Search,TikTok,42,2022-08-19,2022-11-16,47527,54186.57,5514895,319704,2022-08-12T00:00:00
1440,Search - TikTok - Aug2022,Search,TikTok,46,2022-08-19,2022-11-16,47527,54186.57,5514895,319704,2022-08-12T00:00:00
1441,Search - TikTok - Aug2022,Search,TikTok,2,2022-08-19,2022-11-16,47527,54186.57,5514895,319704,2022-08-15T00:00:00
1442,Email - Twitter - Jan2024,Email,Twitter,51,2024-01-19,2024-03-06,814,875.44,210820,10535,2024-01-07T00:00:00
1443,Social Media - Facebook - Apr2022,Social Media,Facebook,6,2022-04-20,2022-05-05,44408,44707.89,17078361,815046,2022-04-10T00:00:00
1444,Social Media - Facebook - Apr2022,Social Media,Facebook,59,2022-04-20,2022-05-05,44408,44707.89,17078361,815046,2022-04-16T00:00:00
1445,Social Media - Facebook - Apr2022,Social Media,Facebook,9,2022-04-20,2022-05-05,44408,44707.89,17078361,815046,2022-04-14T00:00:00
1446,Social Media - Facebook - Apr2022,Social Media,Facebook,1,2022-04-20,2022-05-05,44408,44707.89,17078361,815046,2022-04-19T00:00:00
1447,Social Media - Google - Feb2024,Social Media,Google,5,2024-02-23,2024-04-23,25774,29023.98,4656300,309261,2024-02-21T00:00:00
1448,Social Media - Google - Feb2024,Social Media,Google,28,2024-02-23,2024-04-23,25774,29023.98,4656300,309261,2024-02-16T00:00:00
1449,Social Media - Google - Feb2024,Social Media,Google,55,2024-02-23,2024-04-23,25774,29023.98,4656300,309261,2024-02-14T00:00:00
1450,Social Media - Google - Feb2024,Social Media,Google,26,2024-02-23,2024-04-23,25774,29023.98,4656300,309261,2024-02-09T00:00:00
1451,Social Media - Google - Feb2024,Social Media,Google,36,2024-02-23,2024-04-23,25774,29023.98,4656300,309261,2024-02-10T00:00:00
1452,Influencer - Facebook - Nov2023,Influencer,Facebook,13,2023-11-20,2023-12-25,5950,5484.72,2511602,130678,2023-11-12T00:00:00
1453,Influencer - Facebook - Nov2023,Influencer,Facebook,34,2023-11-20,2023-12-25,5950,5484.72,2511602,130678,2023-11-07T00:00:00
1454,Influencer - Facebook - Nov2023,Influencer,Facebook,7,2023-11-20,2023-12-25,5950,5484.72,2511602,130678,2023-11-15T00:00:00
1455,Influencer - Facebook - Nov2023,Influencer,Facebook,28,2023-11-20,2023-12-25,5950,5484.72,2511602,130678,2023-11-06T00:00:00
1456,Influencer - Facebook - Nov2023,Influencer,Facebook,9,2023-11-20,2023-12-25,5950,5484.72,2511602,130678,2023-11-08T00:00:00
1457,Influencer - TikTok - Sep2024,Influencer,TikTok,7,2024-09-01,2024-10-28,18772,19294.93,3056468,104704,2024-08-20T00:00:00
1458,Influencer - TikTok - Sep2024,Influencer,TikTok,13,2024-09-01,2024-10-28,18772,19294.93,3056468,104704,2024-08-31T00:00:00
1459,Influencer - TikTok - Sep2024,Influencer,TikTok,30,2024-09-01,2024-10-28,18772,19294.93,3056468,104704,2024-08-31T00:00:00
1460,Social Media - Instagram - Aug2024,Social Media,Instagram,24,2024-08-26,2024-11-02,27814,29222.2,13905289,698133,2024-08-16T00:00:00
1461,Social Media - Instagram - Aug2024,Social Media,Instagram,52,2024-08-26,2024-11-02,27814,29222.2,13905289,698133,2024-08-25T00:00:00
1462,Social Media - Instagram - Aug2024,Social Media,Instagram,33,2024-08-26,2024-11-02,27814,29222.2,13905289,698133,2024-08-19T00:00:00
1463,Search - Facebook - Aug2023,Search,Facebook,24,2023-08-22,2023-11-03,24015,21956.75,10843909,712720,2023-08-14T00:00:00
1464,Search - Facebook - Aug2023,Search,Facebook,22,2023-08-22,2023-11-03,24015,21956.75,10843909,712720,2023-08-12T00:00:00
1465,Video - Facebook - Sep2023,Video,Facebook,44,2023-09-29,2023-12-11,114880,93769.33,26658938,439512,2023-09-27T00:00:00
1466,Video - Facebook - Sep2023,Video,Facebook,2,2023-09-29,2023-12-11,114880,93769.33,26658938,439512,2023-09-25T00:00:00
1467,Video - Facebook - Sep2023,Video,Facebook,12,2023-09-29,2023-12-11,114880,93769.33,26658938,439512,2023-09-24T00:00:00
1468,Video - Facebook - Sep2023,Video,Facebook,56,2023-09-29,2023-12-11,114880,93769.33,26658938,439512,2023-09-28T00:00:00
1469,Video - Facebook - Sep2023,Video,Facebook,6,2023-09-29,2023-12-11,114880,93769.33,26658938,439512,2023-09-17T00:00:00
1470,Email - LinkedIn - Dec2020,Email,LinkedIn,24,2020-12-09,2021-01-28,574,444.12,145034,7206,2020-12-03T00:00:00
1471,Email - LinkedIn - Dec2020,Email,LinkedIn,10,2020-12-09,2021-01-28,574,444.12,145034,7206,2020-11-30T00:00:00
1472,Email - LinkedIn - Dec2020,Email,LinkedIn,62,2020-12-09,2021-01-28,574,444.12,145034,7206,2020-12-08T00:00:00
